unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"4777E0AF-B199-5D59-E063-4804A8C09F8E","54000","2025-11-14","LS27 0SD","F","N","L","","12","CHALNER AVENUE","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-B199-5D59-E063-4804A8C09F8E/current"
"3DCCB7CA-9A2F-5B9D-E063-4704A8C0331E","265000","2025-07-31","LS27 0SF","S","N","F","","38","ALDEN AVENUE","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9A2F-5B9D-E063-4704A8C0331E/current"
"402A3A66-E816-A7DF-E063-4804A8C0B80D","73000","2025-03-21","LS27 0SH","F","N","L","","19","ALDEN COURT","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-E816-A7DF-E063-4804A8C0B80D/current"
"4777E0AF-B291-5D59-E063-4804A8C09F8E","183000","2025-07-04","LS27 0SN","T","N","F","","67","SHIRE ROAD","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-B291-5D59-E063-4804A8C09F8E/current"
"3B5CE842-7446-EE3A-E063-4804A8C0D6F1","186000","2025-07-11","LS27 0ST","T","N","F","","7","BIRK LANE","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7446-EE3A-E063-4804A8C0D6F1/current"
"3DCCB7CA-9C13-5B9D-E063-4704A8C0331E","190000","2025-07-15","LS27 0ST","T","N","F","","9","BIRK LANE","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9C13-5B9D-E063-4704A8C0331E/current"
"44F406B7-1607-1095-E063-4704A8C048D4","227675","2025-10-24","LS27 7AA","T","N","F","","8","TOWN STREET","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1607-1095-E063-4704A8C048D4/current"
"4777E0AF-67ED-5D59-E063-4804A8C09F8E","155000","2025-11-20","LS27 7AD","T","N","F","","4","FOREST BANK","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-67ED-5D59-E063-4804A8C09F8E/current"
"49E87C32-A925-591C-E063-4704A8C00C31","282500","2025-03-28","LS27 7AE","T","N","F","","19","CHURCH STREET","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-A925-591C-E063-4704A8C00C31/current"
"42C129E5-AB42-60A9-E063-4804A8C0C25D","240000","2025-10-17","LS27 7AG","S","N","F","","10","ASHWOOD DRIVE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-AB42-60A9-E063-4804A8C0C25D/current"
"3DCCB7CA-99FB-5B9D-E063-4704A8C0331E","480000","2025-07-14","LS27 7AG","D","N","F","","31","ASHWOOD DRIVE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-99FB-5B9D-E063-4704A8C0331E/current"
"4777E0AF-6B88-5D59-E063-4804A8C09F8E","400000","2025-11-28","LS27 7AG","S","N","F","","37","ASHWOOD DRIVE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6B88-5D59-E063-4804A8C09F8E/current"
"402A3A66-A04B-A7DF-E063-4804A8C0B80D","275000","2025-07-31","LS27 7AG","S","N","F","","40","ASHWOOD DRIVE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A04B-A7DF-E063-4804A8C0B80D/current"
"34222873-01CB-4D2B-E063-4704A8C07853","190000","2025-04-10","LS27 7AH","S","N","F","","13","GREENFIELD AVENUE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-01CB-4D2B-E063-4704A8C07853/current"
"34222873-40D7-4D2B-E063-4704A8C07853","168000","2025-03-11","LS27 7AH","T","N","F","","17","GREENFIELD AVENUE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-40D7-4D2B-E063-4704A8C07853/current"
"36A61A95-302C-DEF2-E063-4704A8C046AE","230000","2025-04-11","LS27 7AL","T","N","F","","24","CHURCH STREET","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-302C-DEF2-E063-4704A8C046AE/current"
"34222873-045A-4D2B-E063-4704A8C07853","334950","2025-03-31","LS27 7AS","S","N","F","","25","ASHWOOD GARDENS","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-045A-4D2B-E063-4704A8C07853/current"
"44F406B7-15BB-1095-E063-4704A8C048D4","257500","2025-09-26","LS27 7AT","S","N","F","","WESTWINDS","SCOTT GREEN","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-15BB-1095-E063-4704A8C048D4/current"
"34222873-0234-4D2B-E063-4704A8C07853","205000","2025-03-28","LS27 7AU","S","N","F","","95","SCOTT GREEN","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0234-4D2B-E063-4704A8C07853/current"
"402A3A66-9E20-A7DF-E063-4804A8C0B80D","160500","2025-09-12","LS27 7BB","T","N","F","2","MOORHEAD","GILDERSOME LANE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-9E20-A7DF-E063-4804A8C0B80D/current"
"402A3A66-9EC3-A7DF-E063-4804A8C0B80D","345000","2025-09-01","LS27 7BG","S","N","F","","11","GREENSIDE COURT","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-9EC3-A7DF-E063-4804A8C0B80D/current"
"36A61A95-2F1B-DEF2-E063-4704A8C046AE","265000","2025-03-27","LS27 7BS","S","N","F","","7","SPRING AVENUE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-2F1B-DEF2-E063-4704A8C046AE/current"
"49E87C32-A834-591C-E063-4704A8C00C31","246000","2025-12-15","LS27 7BU","S","N","F","","4","CHURCH AVENUE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-A834-591C-E063-4704A8C00C31/current"
"2F7F2B43-B5AC-E08F-E063-4804A8C05A49","220000","2025-02-21","LS27 7BZ","S","N","F","","47","SCOTT GREEN DRIVE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B5AC-E08F-E063-4804A8C05A49/current"
"42C129E5-AA7D-60A9-E063-4804A8C0C25D","180000","2025-09-29","LS27 7DA","S","N","F","","44","SCOTT GREEN DRIVE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-AA7D-60A9-E063-4804A8C0C25D/current"
"42C129E5-59FA-60A9-E063-4804A8C0C25D","225000","2025-09-19","LS27 7DE","S","N","F","","2","SCOTT GREEN MOUNT","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-59FA-60A9-E063-4804A8C0C25D/current"
"3B5CE842-7376-EE3A-E063-4804A8C0D6F1","200000","2025-07-11","LS27 7DF","S","N","F","","64","SCOTT GREEN CRESCENT","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7376-EE3A-E063-4804A8C0D6F1/current"
"3DCCB7CA-9CF9-5B9D-E063-4704A8C0331E","220000","2025-07-25","LS27 7DF","S","N","F","","78","SCOTT GREEN CRESCENT","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9CF9-5B9D-E063-4704A8C0331E/current"
"38EDC0C3-8665-0F63-E063-4704A8C00424","199500","2025-05-23","LS27 7DG","S","N","F","","39","SCOTT GREEN CRESCENT","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-8665-0F63-E063-4704A8C00424/current"
"49E87C32-A9F1-591C-E063-4704A8C00C31","169000","2025-12-19","LS27 7DH","T","N","F","","22","MOORLAND CLOSE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-A9F1-591C-E063-4704A8C00C31/current"
"4777E0AF-69DD-5D59-E063-4804A8C09F8E","325000","2025-11-06","LS27 7DJ","S","N","F","","20","SPRINGBANK ROAD","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-69DD-5D59-E063-4804A8C09F8E/current"
"49E87C32-AF23-591C-E063-4704A8C00C31","165000","2025-08-29","LS27 7DJ","S","N","F","","72","SPRINGBANK ROAD","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AF23-591C-E063-4704A8C00C31/current"
"2F7F2B43-B169-E08F-E063-4804A8C05A49","180000","2025-02-11","LS27 7DJ","T","N","F","","130","SPRINGBANK ROAD","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B169-E08F-E063-4804A8C05A49/current"
"31C68072-D610-FEE3-E063-4804A8C04F37","176000","2025-02-28","LS27 7DT","S","N","F","","26","VICARAGE AVENUE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D610-FEE3-E063-4804A8C04F37/current"
"3DCCB7CA-99F4-5B9D-E063-4704A8C0331E","295000","2025-07-30","LS27 7DX","S","N","F","","69","FINKLE LANE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-99F4-5B9D-E063-4704A8C0331E/current"
"44F406B7-16AF-1095-E063-4704A8C048D4","240000","2025-10-31","LS27 7DY","S","N","F","","36","PARKWAY","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-16AF-1095-E063-4704A8C048D4/current"
"36A61A95-32CF-DEF2-E063-4704A8C046AE","325000","2025-03-21","LS27 7DZ","D","N","F","","HALCYON","PARKWAY","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-32CF-DEF2-E063-4704A8C046AE/current"
"44F406B7-1459-1095-E063-4704A8C048D4","180000","2025-11-13","LS27 7EA","S","N","F","","12","PARK CRESCENT","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-1459-1095-E063-4704A8C048D4/current"
"31C68072-D3EC-FEE3-E063-4804A8C04F37","185000","2025-01-31","LS27 7EE","S","N","F","","15","PARK GROVE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D3EC-FEE3-E063-4804A8C04F37/current"
"42C129E5-602C-60A9-E063-4804A8C0C25D","230000","2025-09-11","LS27 7EF","T","N","F","","11","THE NOOKS","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-602C-60A9-E063-4804A8C0C25D/current"
"4777E0AF-6CC2-5D59-E063-4804A8C09F8E","202500","2025-12-18","LS27 7EF","T","N","F","","12","THE NOOKS","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6CC2-5D59-E063-4804A8C09F8E/current"
"2F7F2B43-B1AA-E08F-E063-4804A8C05A49","192000","2025-02-07","LS27 7EF","T","N","F","","54","THE NOOKS","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B1AA-E08F-E063-4804A8C05A49/current"
"31C68072-D053-FEE3-E063-4804A8C04F37","216000","2025-03-07","LS27 7EH","S","N","F","","11","KENILWORTH AVENUE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-D053-FEE3-E063-4804A8C04F37/current"
"4777E0AF-6872-5D59-E063-4804A8C09F8E","195000","2025-11-21","LS27 7EJ","T","N","F","","25","HARTHILL","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-6872-5D59-E063-4804A8C09F8E/current"
"2D4D7609-B7C5-BDF9-E063-4804A8C0672F","247000","2025-01-16","LS27 7EQ","S","N","F","","CYMAR","COLLEGE ROAD","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-B7C5-BDF9-E063-4804A8C0672F/current"
"49E87C32-AF13-591C-E063-4704A8C00C31","320000","2025-11-13","LS27 7EQ","S","N","F","","EDEN HOLME","COLLEGE ROAD","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AF13-591C-E063-4704A8C00C31/current"
"3B5CE842-79E1-EE3A-E063-4804A8C0D6F1","245000","2025-05-22","LS27 7ET","S","N","F","","41","HARTHILL PARADE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-79E1-EE3A-E063-4804A8C0D6F1/current"
"34222873-0C23-4D2B-E063-4704A8C07853","270000","2025-03-28","LS27 7EU","S","N","F","","24","HARTHILL","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0C23-4D2B-E063-4704A8C07853/current"
"31C68072-CFF4-FEE3-E063-4804A8C04F37","260000","2025-03-21","LS27 7EW","S","N","F","","6","KENILWORTH GARDENS","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-CFF4-FEE3-E063-4804A8C04F37/current"
"38EDC0C3-88D4-0F63-E063-4704A8C00424","465000","2025-06-06","LS27 7EX","S","N","F","","HARTHILL HOUSE","GRAHAM WALK","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-88D4-0F63-E063-4704A8C00424/current"
"36A61A95-372A-DEF2-E063-4704A8C046AE","269000","2025-05-16","LS27 7FA","S","N","F","","6","PHOENIX WAY","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-372A-DEF2-E063-4704A8C046AE/current"
"2D4D7609-C3A9-BDF9-E063-4804A8C0672F","273000","2025-01-17","LS27 7FA","S","N","F","","7","PHOENIX WAY","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C3A9-BDF9-E063-4804A8C0672F/current"
"3B5CE842-7C3B-EE3A-E063-4804A8C0D6F1","264000","2025-05-16","LS27 7FA","S","N","F","","14","PHOENIX WAY","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7C3B-EE3A-E063-4804A8C0D6F1/current"
"4777E0AF-7307-5D59-E063-4804A8C09F8E","405000","2025-12-19","LS27 7FJ","D","N","F","","11","PICCOLO ROW","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-7307-5D59-E063-4804A8C09F8E/current"
"36A61A95-3537-DEF2-E063-4704A8C046AE","309000","2025-05-09","LS27 7FQ","D","N","F","","11","WISE CRESCENT","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-3537-DEF2-E063-4704A8C046AE/current"
"31C68072-DAC2-FEE3-E063-4804A8C04F37","280000","2025-02-19","LS27 7FQ","S","N","F","","15","WISE CRESCENT","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-DAC2-FEE3-E063-4804A8C04F37/current"
"36A61A95-366F-DEF2-E063-4704A8C046AE","270000","2025-04-15","LS27 7FR","T","N","F","","13","BROOK RISE","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-366F-DEF2-E063-4704A8C046AE/current"
"4777E0AF-735E-5D59-E063-4804A8C09F8E","315000","2025-06-20","LS27 7FR","D","N","F","","27","BROOK RISE","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-735E-5D59-E063-4804A8C09F8E/current"
"3B5CE842-7616-EE3A-E063-4804A8C0D6F1","172500","2025-05-23","LS27 7GB","T","N","F","","21","RENAISSANCE DRIVE","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-7616-EE3A-E063-4804A8C0D6F1/current"
"2F7F2B43-B6C7-E08F-E063-4804A8C05A49","199000","2025-01-23","LS27 7GD","T","N","F","","8","NEW VILLAGE WAY","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-B6C7-E08F-E063-4804A8C05A49/current"
"42C129E5-601C-60A9-E063-4804A8C0C25D","125000","2025-05-22","LS27 7GD","F","N","L","","36","NEW VILLAGE WAY","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-601C-60A9-E063-4804A8C0C25D/current"
"49E87C32-AFF5-591C-E063-4704A8C00C31","250000","2025-12-12","LS27 7GE","T","N","F","","14","DIGPAL ROAD","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AFF5-591C-E063-4704A8C00C31/current"
"4777E0AF-B2D0-5D59-E063-4804A8C09F8E","245000","2025-10-24","LS27 7GE","T","N","F","","14","DIGPAL ROAD","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-B2D0-5D59-E063-4804A8C09F8E/current"
"3B5CE842-76CD-EE3A-E063-4804A8C0D6F1","258000","2025-07-29","LS27 7GE","S","N","F","","41","DIGPAL ROAD","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-76CD-EE3A-E063-4804A8C0D6F1/current"
"402A3A66-A431-A7DF-E063-4804A8C0B80D","300000","2025-08-26","LS27 7GG","D","N","F","","2","WHYMENT CLOSE","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A431-A7DF-E063-4804A8C0B80D/current"
"42C129E5-6045-60A9-E063-4804A8C0C25D","260000","2025-10-09","LS27 7GG","T","N","F","","8","WHYMENT CLOSE","CHURWELL","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-6045-60A9-E063-4804A8C0C25D/current"
"2D4D7609-B9D5-BDF9-E063-4804A8C0672F","210000","2025-01-16","LS27 7HA","T","N","F","","14","CHURCHGATE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-B9D5-BDF9-E063-4804A8C0672F/current"
"38EDC0C3-87F8-0F63-E063-4704A8C00424","300000","2025-05-29","LS27 7HA","D","N","F","","27","CHURCHGATE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-87F8-0F63-E063-4704A8C00424/current"
"36A61A95-3721-DEF2-E063-4704A8C046AE","260000","2025-05-02","LS27 7HP","S","N","F","","12","EAST VIEW","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-3721-DEF2-E063-4704A8C046AE/current"
"3B5CE842-74A3-EE3A-E063-4804A8C0D6F1","285000","2025-07-14","LS27 7HP","S","N","F","","13","EAST VIEW","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-74A3-EE3A-E063-4804A8C0D6F1/current"
"31C68072-DD0C-FEE3-E063-4804A8C04F37","245000","2025-03-25","LS27 7HP","S","N","F","","16","EAST VIEW","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-DD0C-FEE3-E063-4804A8C04F37/current"
"34222873-0D1B-4D2B-E063-4704A8C07853","260000","2025-04-16","LS27 7HP","S","N","F","","18","EAST VIEW","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-0D1B-4D2B-E063-4704A8C07853/current"
"42C129E5-5FBD-60A9-E063-4804A8C0C25D","237500","2025-08-22","LS27 7HP","S","N","F","","20","EAST VIEW","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5FBD-60A9-E063-4804A8C0C25D/current"
"49E87C32-AADB-591C-E063-4704A8C00C31","255000","2025-10-30","LS27 7HP","S","N","F","","29","EAST VIEW","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-AADB-591C-E063-4704A8C00C31/current"
"402A3A66-9F99-A7DF-E063-4804A8C0B80D","250000","2025-06-17","LS27 7HP","S","N","F","","34","EAST VIEW","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-9F99-A7DF-E063-4804A8C0B80D/current"
"2F7F2B43-EED3-E08F-E063-4804A8C05A49","572500","2025-02-03","LS27 7HT","D","N","F","","10","STREET LANE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-EED3-E08F-E063-4804A8C05A49/current"
"36A61A95-2CCF-DEF2-E063-4704A8C046AE","350000","2025-04-17","LS27 7HU","D","N","F","","2","BIRCHFIELD AVENUE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-2CCF-DEF2-E063-4704A8C046AE/current"
"34222873-023E-4D2B-E063-4704A8C07853","275000","2025-03-27","LS27 7HU","D","N","F","","4","BIRCHFIELD AVENUE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-023E-4D2B-E063-4704A8C07853/current"
"3B5CE842-732A-EE3A-E063-4804A8C0D6F1","230000","2025-02-11","LS27 7HX","T","N","F","","19","STREET LANE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-732A-EE3A-E063-4804A8C0D6F1/current"
"34222873-01F3-4D2B-E063-4704A8C07853","222500","2025-03-28","LS27 7HY","T","N","F","","96","STREET LANE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222873-01F3-4D2B-E063-4704A8C07853/current"
"402A3A66-A13B-A7DF-E063-4804A8C0B80D","156000","2025-09-15","LS27 7HY","T","N","F","","100","STREET LANE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A13B-A7DF-E063-4804A8C0B80D/current"
"42C129E5-5F78-60A9-E063-4804A8C0C25D","280000","2025-04-14","LS27 7JB","S","N","F","","160","STREET LANE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E5-5F78-60A9-E063-4804A8C0C25D/current"
"2F7F2B43-BA40-E08F-E063-4804A8C05A49","294950","2025-01-16","LS27 7JD","S","N","F","","13","REEDSDALE GARDENS","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B43-BA40-E08F-E063-4804A8C05A49/current"
"2D4D7609-C0CA-BDF9-E063-4804A8C0672F","275000","2025-01-16","LS27 7JG","S","N","F","","10","REEDSDALE DRIVE","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-C0CA-BDF9-E063-4804A8C0672F/current"
"3B5CE842-71AE-EE3A-E063-4804A8C0D6F1","350000","2025-03-07","LS27 7LD","D","N","F","","16","TURTON GREEN","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-71AE-EE3A-E063-4804A8C0D6F1/current"
"36A61A95-2E45-DEF2-E063-4704A8C046AE","375000","2025-03-28","LS27 7LD","D","N","F","","20","TURTON GREEN","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-2E45-DEF2-E063-4704A8C046AE/current"
"402A3A66-9F35-A7DF-E063-4804A8C0B80D","424995","2025-08-21","LS27 7LD","D","N","F","","26","TURTON GREEN","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-9F35-A7DF-E063-4804A8C0B80D/current"
"402A3A66-A49E-A7DF-E063-4804A8C0B80D","262500","2025-09-12","LS27 7LN","T","N","F","","20","GOFFEE WAY","MORLEY","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-A49E-A7DF-E063-4804A8C0B80D/current"
"3DCCB7CA-9A4C-5B9D-E063-4704A8C0331E","225000","2025-02-28","LS27 7LP","S","N","F","","6","DEANHURST GARDENS","GILDERSOME","LEEDS","LEEDS","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-9A4C-5B9D-E063-4704A8C0331E/current"
